**********
SEED 1
**********
Iteration 1	 Training error: 0.251899
Iteration 223	 Training error: 0.0305004
Iteration 224	 Training error: 0.0299606
Iteration 225	 Training error: 0.0294377
Iteration 226	 Training error: 0.0289309
Iteration 227	 Training error: 0.0284397
Iteration 228	 Training error: 0.0279632
Iteration 229	 Training error: 0.027501
Iteration 230	 Training error: 0.0270524
Iteration 231	 Training error: 0.0266169
Iteration 232	 Training error: 0.0261939
Iteration 233	 Training error: 0.0257831
Iteration 234	 Training error: 0.0253838
Iteration 235	 Training error: 0.0249956
Iteration 236	 Training error: 0.0246181
Iteration 237	 Training error: 0.024251
Iteration 238	 Training error: 0.0238937
Iteration 239	 Training error: 0.0235459
Iteration 240	 Training error: 0.0232074
Iteration 241	 Training error: 0.0228776
Iteration 242	 Training error: 0.0225564
Iteration 243	 Training error: 0.0222434
Iteration 244	 Training error: 0.0219383
Iteration 245	 Training error: 0.0216408
Iteration 246	 Training error: 0.0213506
Iteration 247	 Training error: 0.0210676
Iteration 248	 Training error: 0.0207914
Iteration 249	 Training error: 0.0205218
Iteration 250	 Training error: 0.0202587
Iteration 251	 Training error: 0.0200017
Iteration 252	 Training error: 0.0197507
Iteration 253	 Training error: 0.0195054
Iteration 254	 Training error: 0.0192658
Iteration 255	 Training error: 0.0190316
Iteration 256	 Training error: 0.0188026
Iteration 257	 Training error: 0.0185786
Iteration 258	 Training error: 0.0183596
Iteration 259	 Training error: 0.0181453
Iteration 260	 Training error: 0.0179357
Iteration 261	 Training error: 0.0177305
Iteration 262	 Training error: 0.0175296
Iteration 263	 Training error: 0.0173329
Iteration 264	 Training error: 0.0171403
Iteration 265	 Training error: 0.0169517
Iteration 266	 Training error: 0.0167669
Iteration 267	 Training error: 0.0165858
Iteration 268	 Training error: 0.0164084
Iteration 269	 Training error: 0.0162344
Iteration 270	 Training error: 0.0160639
Iteration 271	 Training error: 0.0158967
Iteration 272	 Training error: 0.0157327
Iteration 273	 Training error: 0.0155719
Iteration 274	 Training error: 0.0154141
Iteration 275	 Training error: 0.0152593
Iteration 276	 Training error: 0.0151073
Iteration 277	 Training error: 0.0149582
Iteration 278	 Training error: 0.0148118
Iteration 279	 Training error: 0.0146681
Iteration 280	 Training error: 0.0145269
Iteration 281	 Training error: 0.0143883
Iteration 282	 Training error: 0.0142522
Iteration 283	 Training error: 0.0141184
Iteration 284	 Training error: 0.013987
Iteration 285	 Training error: 0.0138579
Iteration 286	 Training error: 0.0137309
Iteration 287	 Training error: 0.0136062
Iteration 288	 Training error: 0.0134836
Iteration 289	 Training error: 0.013363
Iteration 290	 Training error: 0.0132444
Iteration 291	 Training error: 0.0131278
Iteration 292	 Training error: 0.0130131
Iteration 293	 Training error: 0.0129003
Iteration 294	 Training error: 0.0127893
Iteration 295	 Training error: 0.0126801
Iteration 296	 Training error: 0.0125727
Iteration 297	 Training error: 0.0124669
Iteration 298	 Training error: 0.0123628
Iteration 299	 Training error: 0.0122603
Iteration 300	 Training error: 0.0121595
Iteration 301	 Training error: 0.0120601
Iteration 302	 Training error: 0.0119623
Iteration 303	 Training error: 0.011866
Iteration 304	 Training error: 0.0117711
Iteration 305	 Training error: 0.0116777
Iteration 306	 Training error: 0.0115856
Iteration 307	 Training error: 0.0114949
Iteration 308	 Training error: 0.0114056
Iteration 309	 Training error: 0.0113175
Iteration 310	 Training error: 0.0112307
Iteration 311	 Training error: 0.0111452
Iteration 312	 Training error: 0.0110608
Iteration 313	 Training error: 0.0109777
Iteration 314	 Training error: 0.0108958
Iteration 315	 Training error: 0.010815
Iteration 316	 Training error: 0.0107353
Iteration 317	 Training error: 0.0106567
Iteration 318	 Training error: 0.0105792
Iteration 319	 Training error: 0.0105028
Iteration 320	 Training error: 0.0104274
Iteration 321	 Training error: 0.010353
Iteration 322	 Training error: 0.0102796
Iteration 323	 Training error: 0.0102072
Iteration 324	 Training error: 0.0101358
Iteration 325	 Training error: 0.0100653
Iteration 326	 Training error: 0.00999569
Iteration 327	 Training error: 0.00992701
Iteration 328	 Training error: 0.00985922
Iteration 329	 Training error: 0.0097923
Iteration 330	 Training error: 0.00972624
Iteration 331	 Training error: 0.00966102
Iteration 332	 Training error: 0.00959662
Iteration 333	 Training error: 0.00953303
Iteration 334	 Training error: 0.00947023
Iteration 335	 Training error: 0.00940822
Iteration 336	 Training error: 0.00934697
Iteration 337	 Training error: 0.00928647
Iteration 338	 Training error: 0.00922671
Iteration 339	 Training error: 0.00916767
Iteration 340	 Training error: 0.00910935
Iteration 341	 Training error: 0.00905172
Iteration 342	 Training error: 0.00899479
Iteration 343	 Training error: 0.00893853
Iteration 344	 Training error: 0.00888293
Iteration 345	 Training error: 0.00882799
Iteration 346	 Training error: 0.00877369
Iteration 347	 Training error: 0.00872002
Iteration 348	 Training error: 0.00866697
Iteration 349	 Training error: 0.00861452
Iteration 350	 Training error: 0.00856268
Iteration 351	 Training error: 0.00851143
Iteration 352	 Training error: 0.00846076
Iteration 353	 Training error: 0.00841066
Iteration 354	 Training error: 0.00836111
Iteration 355	 Training error: 0.00831212
Iteration 356	 Training error: 0.00826368
Iteration 357	 Training error: 0.00821576
Iteration 358	 Training error: 0.00816838
Iteration 359	 Training error: 0.00812151
Iteration 360	 Training error: 0.00807514
Iteration 361	 Training error: 0.00802928
Iteration 362	 Training error: 0.00798392
Iteration 363	 Training error: 0.00793903
Iteration 364	 Training error: 0.00789463
Iteration 365	 Training error: 0.00785069
Iteration 366	 Training error: 0.00780722
Iteration 367	 Training error: 0.0077642
Iteration 368	 Training error: 0.00772164
Iteration 369	 Training error: 0.00767951
Iteration 370	 Training error: 0.00763782
Iteration 371	 Training error: 0.00759656
Iteration 372	 Training error: 0.00755572
Iteration 373	 Training error: 0.0075153
Iteration 374	 Training error: 0.00747528
Iteration 375	 Training error: 0.00743568
Iteration 376	 Training error: 0.00739646
Iteration 377	 Training error: 0.00735765
Iteration 378	 Training error: 0.00731921
Iteration 379	 Training error: 0.00728116
Iteration 380	 Training error: 0.00724348
Iteration 381	 Training error: 0.00720618
Iteration 382	 Training error: 0.00716923
Iteration 383	 Training error: 0.00713265
Iteration 384	 Training error: 0.00709642
Iteration 385	 Training error: 0.00706054
Iteration 386	 Training error: 0.00702501
Iteration 387	 Training error: 0.00698981
Iteration 388	 Training error: 0.00695495
Iteration 389	 Training error: 0.00692042
Iteration 390	 Training error: 0.00688622
Iteration 391	 Training error: 0.00685233
Iteration 392	 Training error: 0.00681877
Iteration 393	 Training error: 0.00678551
Iteration 394	 Training error: 0.00675256
Iteration 395	 Training error: 0.00671992
Iteration 396	 Training error: 0.00668758
Iteration 397	 Training error: 0.00665553
Iteration 398	 Training error: 0.00662378
Iteration 399	 Training error: 0.00659231
Iteration 400	 Training error: 0.00656112
Iteration 401	 Training error: 0.00653022
Iteration 402	 Training error: 0.0064996
Iteration 403	 Training error: 0.00646924
Iteration 404	 Training error: 0.00643916
Iteration 405	 Training error: 0.00640934
Iteration 406	 Training error: 0.00637979
Iteration 407	 Training error: 0.00635049
Iteration 408	 Training error: 0.00632145
Iteration 409	 Training error: 0.00629267
Iteration 410	 Training error: 0.00626413
Iteration 411	 Training error: 0.00623584
Iteration 412	 Training error: 0.00620779
Iteration 413	 Training error: 0.00617999
Iteration 414	 Training error: 0.00615242
Iteration 415	 Training error: 0.00612508
Iteration 416	 Training error: 0.00609798
Iteration 417	 Training error: 0.0060711
Iteration 418	 Training error: 0.00604445
Iteration 419	 Training error: 0.00601802
Iteration 420	 Training error: 0.00599181
Iteration 421	 Training error: 0.00596582
Iteration 422	 Training error: 0.00594005
Iteration 423	 Training error: 0.00591448
Iteration 424	 Training error: 0.00588913
Iteration 425	 Training error: 0.00586398
Iteration 426	 Training error: 0.00583904
Iteration 427	 Training error: 0.0058143
Iteration 428	 Training error: 0.00578976
Iteration 429	 Training error: 0.00576542
Iteration 430	 Training error: 0.00574127
Iteration 431	 Training error: 0.00571732
Iteration 432	 Training error: 0.00569355
Iteration 433	 Training error: 0.00566998
Iteration 434	 Training error: 0.00564659
Iteration 435	 Training error: 0.00562338
Iteration 436	 Training error: 0.00560036
Iteration 437	 Training error: 0.00557752
Iteration 438	 Training error: 0.00555485
Iteration 439	 Training error: 0.00553236
Iteration 440	 Training error: 0.00551005
Iteration 441	 Training error: 0.0054879
Iteration 442	 Training error: 0.00546593
Iteration 443	 Training error: 0.00544412
Iteration 444	 Training error: 0.00542248
Iteration 445	 Training error: 0.005401
Iteration 446	 Training error: 0.00537969
Iteration 447	 Training error: 0.00535854
Iteration 448	 Training error: 0.00533754
Iteration 449	 Training error: 0.00531671
Iteration 450	 Training error: 0.00529602
Iteration 451	 Training error: 0.0052755
Iteration 452	 Training error: 0.00525512
Iteration 453	 Training error: 0.00523489
Iteration 454	 Training error: 0.00521482
Iteration 455	 Training error: 0.00519489
Iteration 456	 Training error: 0.0051751
Iteration 457	 Training error: 0.00515546
Iteration 458	 Training error: 0.00513596
Iteration 459	 Training error: 0.00511661
Iteration 460	 Training error: 0.00509739
Iteration 461	 Training error: 0.00507831
Iteration 462	 Training error: 0.00505937
Iteration 463	 Training error: 0.00504056
Iteration 464	 Training error: 0.00502188
Iteration 465	 Training error: 0.00500334
Iteration 466	 Training error: 0.00498493
Iteration 467	 Training error: 0.00496665
Iteration 468	 Training error: 0.0049485
Iteration 469	 Training error: 0.00493047
Iteration 470	 Training error: 0.00491257
Iteration 471	 Training error: 0.00489479
Iteration 472	 Training error: 0.00487714
Iteration 473	 Training error: 0.00485961
Iteration 474	 Training error: 0.0048422
Iteration 475	 Training error: 0.00482491
Iteration 476	 Training error: 0.00480773
Iteration 477	 Training error: 0.00479068
Iteration 478	 Training error: 0.00477373
Iteration 479	 Training error: 0.00475691
Iteration 480	 Training error: 0.0047402
Iteration 481	 Training error: 0.0047236
Iteration 482	 Training error: 0.00470711
Iteration 483	 Training error: 0.00469073
Iteration 484	 Training error: 0.00467446
Iteration 485	 Training error: 0.0046583
Iteration 486	 Training error: 0.00464224
Iteration 487	 Training error: 0.00462629
Iteration 488	 Training error: 0.00461045
Iteration 489	 Training error: 0.00459471
Iteration 490	 Training error: 0.00457908
Iteration 491	 Training error: 0.00456354
Iteration 492	 Training error: 0.00454811
Iteration 493	 Training error: 0.00453277
Iteration 494	 Training error: 0.00451754
Iteration 495	 Training error: 0.0045024
Iteration 496	 Training error: 0.00448736
Iteration 497	 Training error: 0.00447242
Iteration 498	 Training error: 0.00445757
Iteration 499	 Training error: 0.00444282
Iteration 500	 Training error: 0.00442816
Iteration 501	 Training error: 0.00441359
Iteration 502	 Training error: 0.00439912
Iteration 503	 Training error: 0.00438473
Iteration 504	 Training error: 0.00437044
Iteration 505	 Training error: 0.00435623
Iteration 506	 Training error: 0.00434212
Iteration 507	 Training error: 0.00432809
Iteration 508	 Training error: 0.00431415
Iteration 509	 Training error: 0.00430029
Iteration 510	 Training error: 0.00428652
Iteration 511	 Training error: 0.00427284
Iteration 512	 Training error: 0.00425924
Iteration 513	 Training error: 0.00424572
Iteration 514	 Training error: 0.00423228
Iteration 515	 Training error: 0.00421893
Iteration 516	 Training error: 0.00420565
Iteration 517	 Training error: 0.00419246
Iteration 518	 Training error: 0.00417935
Iteration 519	 Training error: 0.00416631
Iteration 520	 Training error: 0.00415335
Iteration 521	 Training error: 0.00414047
Iteration 522	 Training error: 0.00412767
Iteration 523	 Training error: 0.00411494
Iteration 524	 Training error: 0.00410229
Iteration 525	 Training error: 0.00408971
Iteration 526	 Training error: 0.00407721
Iteration 527	 Training error: 0.00406478
Iteration 528	 Training error: 0.00405242
Iteration 529	 Training error: 0.00404014
Iteration 530	 Training error: 0.00402792
Iteration 531	 Training error: 0.00401578
Iteration 532	 Training error: 0.00400371
Iteration 533	 Training error: 0.00399171
Iteration 534	 Training error: 0.00397977
Iteration 535	 Training error: 0.00396791
Iteration 536	 Training error: 0.00395611
Iteration 537	 Training error: 0.00394438
Iteration 538	 Training error: 0.00393272
Iteration 539	 Training error: 0.00392112
Iteration 540	 Training error: 0.00390959
Iteration 541	 Training error: 0.00389812
Iteration 542	 Training error: 0.00388672
Iteration 543	 Training error: 0.00387539
Iteration 544	 Training error: 0.00386411
Iteration 545	 Training error: 0.0038529
Iteration 546	 Training error: 0.00384175
Iteration 547	 Training error: 0.00383067
Iteration 548	 Training error: 0.00381964
Iteration 549	 Training error: 0.00380868
Iteration 550	 Training error: 0.00379778
Iteration 551	 Training error: 0.00378693
Iteration 552	 Training error: 0.00377615
Iteration 553	 Training error: 0.00376543
Iteration 554	 Training error: 0.00375476
Iteration 555	 Training error: 0.00374415
Iteration 556	 Training error: 0.0037336
Iteration 557	 Training error: 0.00372311
Iteration 558	 Training error: 0.00371267
Iteration 559	 Training error: 0.00370229
Iteration 560	 Training error: 0.00369197
Iteration 561	 Training error: 0.0036817
Iteration 562	 Training error: 0.00367149
Iteration 563	 Training error: 0.00366133
Iteration 564	 Training error: 0.00365122
Iteration 565	 Training error: 0.00364117
Iteration 566	 Training error: 0.00363117
Iteration 567	 Training error: 0.00362123
Iteration 568	 Training error: 0.00361133
Iteration 569	 Training error: 0.00360149
Iteration 570	 Training error: 0.0035917
Iteration 571	 Training error: 0.00358196
Iteration 572	 Training error: 0.00357228
Iteration 573	 Training error: 0.00356264
Iteration 574	 Training error: 0.00355305
Iteration 575	 Training error: 0.00354351
Iteration 576	 Training error: 0.00353403
Iteration 577	 Training error: 0.00352459
Iteration 578	 Training error: 0.0035152
Iteration 579	 Training error: 0.00350585
Iteration 580	 Training error: 0.00349656
Iteration 581	 Training error: 0.00348731
Iteration 582	 Training error: 0.00347811
Iteration 583	 Training error: 0.00346896
Iteration 584	 Training error: 0.00345985
Iteration 585	 Training error: 0.00345079
Iteration 586	 Training error: 0.00344177
Iteration 587	 Training error: 0.0034328
Iteration 588	 Training error: 0.00342388
Iteration 589	 Training error: 0.003415
Iteration 590	 Training error: 0.00340616
Iteration 591	 Training error: 0.00339737
Iteration 592	 Training error: 0.00338862
Iteration 593	 Training error: 0.00337992
Iteration 594	 Training error: 0.00337126
Iteration 595	 Training error: 0.00336264
Iteration 596	 Training error: 0.00335406
Iteration 597	 Training error: 0.00334553
Iteration 598	 Training error: 0.00333703
Iteration 599	 Training error: 0.00332858
Iteration 600	 Training error: 0.00332017
Iteration 601	 Training error: 0.0033118
Iteration 602	 Training error: 0.00330348
Iteration 603	 Training error: 0.00329519
Iteration 604	 Training error: 0.00328694
Iteration 605	 Training error: 0.00327873
Iteration 606	 Training error: 0.00327056
Iteration 607	 Training error: 0.00326243
Iteration 608	 Training error: 0.00325434
Iteration 609	 Training error: 0.00324629
Iteration 610	 Training error: 0.00323828
Iteration 611	 Training error: 0.0032303
Iteration 612	 Training error: 0.00322237
Iteration 613	 Training error: 0.00321447
Iteration 614	 Training error: 0.0032066
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.00319878
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: 3.5877 3.65516 -3.65674 
 Neuron 1: -3.02447 3.07507 -3.07554 

Layer 2 weights:
 Neuron 0: 2.83059 -6.16761 6.45952 

Desired output Vs Obtained output (test)
=========================================
1 -- 0.945373 
0 -- 0.0535636 
1 -- 0.936191 
0 -- 0.0535758 
We end!! => Final test error: 0.00319878
**********
SEED 3
**********
Iteration 1	 Training error: 0.290139
Iteration 2	 Training error: 0.282137
Iteration 3	 Training error: 0.272228
Iteration 4	 Training error: 0.263193
Iteration 5	 Training error: 0.256716
Iteration 6	 Training error: 0.253144
Iteration 7	 Training error: 0.251807
Iteration 8	 Training error: 0.25168
Iteration 9	 Training error: 0.25193
Iteration 10	 Training error: 0.252105
Iteration 11	 Training error: 0.252076
Iteration 12	 Training error: 0.251893
Iteration 13	 Training error: 0.251654
Iteration 14	 Training error: 0.251434
Iteration 15	 Training error: 0.251269
Iteration 16	 Training error: 0.251159
Iteration 17	 Training error: 0.251088
Iteration 18	 Training error: 0.251037
Iteration 19	 Training error: 0.250993
Iteration 20	 Training error: 0.250952
Iteration 21	 Training error: 0.250911
Iteration 22	 Training error: 0.250871
Iteration 23	 Training error: 0.250833
Iteration 24	 Training error: 0.250798
Iteration 25	 Training error: 0.250766
Iteration 26	 Training error: 0.250735
Iteration 27	 Training error: 0.250706
Iteration 28	 Training error: 0.250679
Iteration 29	 Training error: 0.250652
Iteration 30	 Training error: 0.250626
Iteration 31	 Training error: 0.250601
Iteration 32	 Training error: 0.250577
Iteration 33	 Training error: 0.250555
Iteration 34	 Training error: 0.250533
Iteration 35	 Training error: 0.250512
Iteration 36	 Training error: 0.250492
Iteration 37	 Training error: 0.250473
Iteration 38	 Training error: 0.250454
Iteration 39	 Training error: 0.250437
Iteration 40	 Training error: 0.25042
Iteration 41	 Training error: 0.250404
Iteration 42	 Training error: 0.250388
Iteration 43	 Training error: 0.250373
Iteration 44	 Training error: 0.250359
Iteration 45	 Training error: 0.250345
Iteration 46	 Training error: 0.250331
Iteration 47	 Training error: 0.250318
Iteration 48	 Training error: 0.250305
Iteration 49	 Training error: 0.250293
Iteration 50	 Training error: 0.250281
Iteration 51	 Training error: 0.25027
Iteration 52	 Training error: 0.250259
Iteration 53	 Training error: 0.250248
Iteration 54	 Training error: 0.250237
Iteration 55	 Training error: 0.250227
Iteration 56	 Training error: 0.250217
Iteration 57	 Training error: 0.250208
Iteration 58	 Training error: 0.250198
Iteration 59	 Training error: 0.250189
Iteration 60	 Training error: 0.25018
Iteration 61	 Training error: 0.250172
Iteration 62	 Training error: 0.250163
Iteration 63	 Training error: 0.250155
Iteration 64	 Training error: 0.250147
Iteration 65	 Training error: 0.250139
Iteration 66	 Training error: 0.250132
Iteration 67	 Training error: 0.250124
Iteration 68	 Training error: 0.250117
Iteration 69	 Training error: 0.25011
Iteration 70	 Training error: 0.250103
Iteration 71	 Training error: 0.250096
Iteration 72	 Training error: 0.250089
Iteration 73	 Training error: 0.250082
Iteration 74	 Training error: 0.250076
Iteration 75	 Training error: 0.25007
Iteration 76	 Training error: 0.250063
Iteration 77	 Training error: 0.250057
Iteration 78	 Training error: 0.250051
Iteration 79	 Training error: 0.250045
Iteration 80	 Training error: 0.25004
Iteration 81	 Training error: 0.250034
Iteration 82	 Training error: 0.250028
Iteration 83	 Training error: 0.250023
Iteration 84	 Training error: 0.250017
Iteration 85	 Training error: 0.250012
Iteration 86	 Training error: 0.250007
Iteration 87	 Training error: 0.250001
Iteration 88	 Training error: 0.249996
Iteration 89	 Training error: 0.249991
Iteration 90	 Training error: 0.249986
Iteration 91	 Training error: 0.249981
Iteration 92	 Training error: 0.249976
Iteration 93	 Training error: 0.249971
Iteration 94	 Training error: 0.249966
Iteration 95	 Training error: 0.249961
Iteration 96	 Training error: 0.249957
Iteration 97	 Training error: 0.249952
Iteration 98	 Training error: 0.249947
Iteration 99	 Training error: 0.249943
Iteration 100	 Training error: 0.249938
Iteration 101	 Training error: 0.249933
Iteration 102	 Training error: 0.249929
Iteration 103	 Training error: 0.249924
Iteration 104	 Training error: 0.24992
We exit because the training is not improving!!
Iteration 1001	 Training error: 0.249915
NETWORK WEIGHTS
===============
Layer 1 weights:
 Neuron 0: 0.228671 -0.454859 -0.216779 
 Neuron 1: 0.167171 -0.293118 -0.580481 

Layer 2 weights:
 Neuron 0: -0.292033 0.291947 0.232995 

Desired output Vs Obtained output (test)
=========================================
1 -- 0.498945 
0 -- 0.521918 
1 -- 0.499227 
0 -- 0.474798 
We end!! => Final test error: 0.249915
**********
SEED 4
**********
Iteration 1	 Training error: 0.248365
Iteration 2	 Training error: 0.247346
Iteration 3	 Training error: 0.246378
Iteration 4	 Training error: 0.245683
Iteration 5	 Training error: 0.245259
Iteration 6	 Training error: 0.244999
Iteration 7	 Training error: 0.24479
Iteration 8	 Training error: 0.244566
Iteration 9	 Training error: 0.244304
Iteration 10	 Training error: 0.24401
Iteration 11	 Training error: 0.243696
Iteration 12	 Training error: 0.243372
Iteration 13	 Training error: 0.243039
Iteration 14	 Training error: 0.242694
Iteration 15	 Training error: 0.242332
Iteration 16	 Training error: 0.241951
Iteration 17	 Training error: 0.241546
Iteration 18	 Training error: 0.241118
Iteration 19	 Training error: 0.240666
Iteration 20	 Training error: 0.240188
Iteration 21	 Training error: 0.239683
Iteration 22	 Training error: 0.239151
Iteration 23	 Training error: 0.238589
Iteration 24	 Training error: 0.237996
Iteration 25	 Training error: 0.237369
Iteration 26	 Training error: 0.236707
Iteration 27	 Training error: 0.236008
Iteration 28	 Training error: 0.235269
Iteration 29	 Training error: 0.234487
Iteration 30	 Training error: 0.233662
Iteration 31	 Training error: 0.23279
Iteration 32	 Training error: 0.231868
Iteration 33	 Training error: 0.230894
Iteration 34	 Training error: 0.229866
Iteration 35	 Training error: 0.228781
Iteration 36	 Training error: 0.227636
Iteration 37	 Training error: 0.226427
Iteration 38	 Training error: 0.225153
Iteration 39	 Training error: 0.22381
Iteration 40	 Training error: 0.222396
Iteration 41	 Training error: 0.220907
Iteration 42	 Training error: 0.219341
Iteration 43	 Training error: 0.217696
Iteration 44	 Training error: 0.215968
Iteration 45	 Training error: 0.214155
Iteration 46	 Training error: 0.212256
Iteration 47	 Training error: 0.210268
Iteration 48	 Training error: 0.20819
Iteration 49	 Training error: 0.20602
Iteration 50	 Training error: 0.203758
Iteration 51	 Training error: 0.201403
Iteration 52	 Training error: 0.198955
Iteration 53	 Training error: 0.196415
Iteration 54	 Training error: 0.193784
Iteration 55	 Training error: 0.191064
Iteration 56	 Training error: 0.188256
Iteration 57	 Training error: 0.185365
Iteration 58	 Training error: 0.182394
Iteration 59	 Training error: 0.179347
Iteration 60	 Training error: 0.176229
Iteration 61	 Training error: 0.173046
Iteration 62	 Training error: 0.169804
Iteration 63	 Training error: 0.16651
Iteration 64	 Training error: 0.163171
Iteration 65	 Training error: 0.159793
Iteration 66	 Training error: 0.156387
Iteration 67	 Training error: 0.152958
Iteration 68	 Training error: 0.149516
Iteration 69	 Training error: 0.146069
Iteration 70	 Training error: 0.142624
Iteration 71	 Training error: 0.139191
Iteration 72	 Training error: 0.135776
Iteration 73	 Training error: 0.132387
Iteration 74	 Training error: 0.129031
Iteration 75	 Training error: 0.125714
Iteration 76	 Training error: 0.122444
Iteration 77	 Training error: 0.119224
Iteration 78	 Training error: 0.11606
Iteration 79	 Training error: 0.112957
Iteration 80	 Training error: 0.109918
Iteration 81	 Training error: 0.106947
Iteration 82	 Training error: 0.104045
Iteration 83	 Training error: 0.101216
Iteration 84	 Training error: 0.0984605
Iteration 85	 Training error: 0.0957798
Iteration 86	 Training error: 0.0931747
Iteration 87	 Training error: 0.0906453
Iteration 88	 Training error: 0.0881916
Iteration 89	 Training error: 0.0858133
Iteration 90	 Training error: 0.0835095
Iteration 91	 Training error: 0.0812792
Iteration 92	 Training error: 0.0791214
Iteration 93	 Training error: 0.0770347
Iteration 94	 Training error: 0.0750175
Iteration 95	 Training error: 0.0730681
Iteration 96	 Training error: 0.071185
Iteration 97	 Training error: 0.0693661
Iteration 98	 Training error: 0.0676098
Iteration 99	 Training error: 0.0659139
Iteration 100	 Training error: 0.0642768
Iteration 101	 Training error: 0.0626963
Iteration 102	 Training error: 0.0611706
Iteration 103	 Training error: 0.0596977
Iteration 104	 Training error: 0.0582759
Iteration 105	 Training error: 0.0569032
Iteration 106	 Training error: 0.0555778
Iteration 107	 Training error: 0.0542979
Iteration 108	 Training error: 0.0530618
Iteration 109	 Training error: 0.0518679
Iteration 110	 Training error: 0.0507144
Iteration 111	 Training error: 0.0495999
Iteration 112	 Training error: 0.0485228
Iteration 113	 Training error: 0.0474816
Iteration 114	 Training error: 0.046475
Iteration 115	 Training error: 0.0455015
Iteration 116	 Training error: 0.0445598
Iteration 117	 Training error: 0.0436487
Iteration 118	 Training error: 0.042767
Iteration 119	 Training error: 0.0419135
Iteration 120	 Training error: 0.0410871
Iteration 121	 Training error: 0.0402867
Iteration 122	 Training error: 0.0395113
Iteration 123	 Training error: 0.03876
Iteration 124	 Training error: 0.0380317
Iteration 125	 Training error: 0.0373256
Iteration 126	 Training error: 0.0366409
Iteration 127	 Training error: 0.0359767
Iteration 128	 Training error: 0.0353322
Iteration 129	 Training error: 0.0347066
Iteration 130	 Training error: 0.0340994
Iteration 131	 Training error: 0.0335097
Iteration 132	 Training error: 0.0329368
Iteration 133	 Training error: 0.0323803
Iteration 134	 Training error: 0.0318394
Iteration 135	 Training error: 0.0313136
Iteration 136	 Training error: 0.0308024
Iteration 137	 Training error: 0.0303052
Iteration 138	 Training error: 0.0298214
Iteration 139	 Training error: 0.0293507
Iteration 140	 Training error: 0.0288926
Iteration 141	 Training error: 0.0284465
Iteration 142	 Training error: 0.0280121
Iteration 143	 Training error: 0.027589
Iteration 144	 Training error: 0.0271768
Iteration 145	 Training error: 0.0267751
Iteration 146	 Training error: 0.0263836
Iteration 147	 Training error: 0.0260018
Iteration 148	 Training error: 0.0256296
Iteration 149	 Training error: 0.0252665
Iteration 150	 Training error: 0.0249122
Iteration 151	 Training error: 0.0245665
Iteration 152	 Training error: 0.0242291
Iteration 153	 Training error: 0.0238997
Iteration 154	 Training error: 0.0235781
Iteration 155	 Training error: 0.0232639
Iteration 156	 Training error: 0.0229571
Iteration 157	 Training error: 0.0226573
Iteration 158	 Training error: 0.0223642
Iteration 159	 Training error: 0.0220778
Iteration 160	 Training error: 0.0217979
Iteration 161	 Training error: 0.0215241
Iteration 162	 Training error: 0.0212563
Iteration 163	 Training error: 0.0209944
Iteration 164	 Training error: 0.0207381
Iteration 165	 Training error: 0.0204873
Iteration 166	 Training error: 0.0202419
Iteration 167	 Training error: 0.0200016
Iteration 168	 Training error: 0.0197664
Iteration 169	 Training error: 0.019536
Iteration 170	 Training error: 0.0193104
Iteration 171	 Training error: 0.0190894
Iteration 172	 Training error: 0.0188728
Iteration 173	 Training error: 0.0186607
Iteration 174	 Training error: 0.0184527
Iteration 175	 Training error: 0.0182489
Iteration 176	 Training error: 0.018049
Iteration 177	 Training error: 0.0178531
Iteration 178	 Training error: 0.0176609
Iteration 179	 Training error: 0.0174724
Iteration 180	 Training error: 0.0172875
Iteration 181	 Training error: 0.0171061
Iteration 182	 Training error: 0.0169281
Iteration 183	 Training error: 0.0167534
Iteration 184	 Training error: 0.0165819
Iteration 185	 Training error: 0.0164136
Iteration 186	 Training error: 0.0162483
Iteration 187	 Training error: 0.016086
Iteration 188	 Training error: 0.0159266
Iteration 189	 Training error: 0.0157701
Iteration 190	 Training error: 0.0156163
Iteration 191	 Training error: 0.0154652
Iteration 192	 Training error: 0.0153168
Iteration 193	 Training error: 0.0151709
Iteration 194	 Training error: 0.0150275
Iteration 195	 Training error: 0.0148865
Iteration 196	 Training error: 0.014748
Iteration 197	 Training error: 0.0146117
Iteration 198	 Training error: 0.0144778
Iteration 199	 Training error: 0.014346
Iteration 200	 Training error: 0.0142165
Iteration 201	 Training error: 0.014089
Iteration 202	 Training error: 0.0139636
Iteration 203	 Training error: 0.0138402
Iteration 204	 Training error: 0.0137188
Iteration 205	 Training error: 0.0135994
Iteration 206	 Training error: 0.0134818
Iteration 207	 Training error: 0.0133661
Iteration 208	 Training error: 0.0132522
Iteration 209	 Training error: 0.01314
Iteration 210	 Training error: 0.0130296
Iteration 211	 Training error: 0.0129208
Iteration 212	 Training error: 0.0128137
Iteration 213	 Training error: 0.0127082
Iteration 214	 Training error: 0.0126043
Iteration 215	 Training error: 0.012502
Iteration 216	 Training error: 0.0124012
Iteration 217	 Training error: 0.0123018
Iteration 218	 Training error: 0.0122039
Iteration 219	 Training error: 0.0121074
Iteration 220	 Training error: 0.0120124
Iteration 221	 Training error: 0.0119187
Iteration 222	 Training error: 0.0118263
Iteration 223	 Training error: 0.0117352
Iteration 224	 Training error: 0.0116454
